filepath,label,class
"tanggal_waktu/crop_01783.jpg","2023-08-02 08:46:36","tanggal_waktu"
"line_item/crop_01778.jpg","BATERAI 2.000","line_item"
"line_item/crop_01784.jpg","INDOMIE GORENG 1 LUSIN 36.000","line_item"
"line_item/crop_01786.jpg","BELFOOD SOSIS BAKAR 27.000","line_item"
"nama_toko/crop_01788.jpg","Karis Jaya Shop","nama_toko"
"total_belanja/crop_01787.jpg","TOTAL 70.000","total_belanja"
"tanggal_waktu/crop_01789.jpg","2023-08-02 08:46:36","tanggal_waktu"
"line_item/crop_01790.jpg","INDOMIE GORENG 1 LUSIN 36.000","line_item"
"line_item/crop_01791.jpg","FRUIT TEA APPLE 7.000","line_item"
"line_item/crop_01792.jpg","BLFOOD SOSIS BAKAR 27.000","line_item"
"total_belanja/crop_01793.jpg","Total Rp 70.000","total_belanja"
"nama_toko/crop_01794.jpg","Karis Jaya Shop","nama_toko"
"total_belanja/crop_01799.jpg","Total Rp 70.000","total_belanja"
"line_item/crop_01796.jpg","INDOMIE GORENG 1 LUSIN 36.000","line_item"
"tanggal_waktu/crop_01795.jpg","2023-06-02 08:46:36","tanggal_waktu"
"line_item/crop_01803.jpg","PRIMER GLORDANI 100.000","line_item"
"line_item/crop_01804.jpg","HANDCREAM SILK 50.000","line_item"
"tanggal_waktu/crop_01801.jpg","2021-04-09 20:33:14","tanggal_waktu"
"nama_toko/crop_01800.jpg","sy_beautyskin","nama_toko"
"line_item/crop_01805.jpg","SOAPBAR SILKK 30.000","line_item"
"line_item/crop_01802.jpg","ZAVIARA ACNE 250.000","line_item"
"nama_toko/crop_01816.jpg","TOKO ABANG","nama_toko"
"tanggal_waktu/crop_01809.jpg","2O21-04-09 20:33:14","tanggal_waktu"
"line_item/crop_01806.jpg","BEDAK THE ONE TWC 100.000","line_item"
"line_item/crop_01818.jpg","Beras 4.000 KG X 12.500 Rp.50.000.000","line_item"
"total_belanja/crop_01807.jpg","Total Rp 530.000","total_belanja"
"nama_toko/crop_01808.jpg","SY_BEAUTYSKIN","nama_toko"
"line_item/crop_01824.jpg","Sarden 1600 KLG X 14.000 RP 22.400.000","line_item"
"line_item/crop_01819.jpg","Minyak Goreng 1.600 KG X 27.500 Rp 44.000.000","line_item"
"line_item/crop_01822.jpg","Mie Instan 8.000 Pcs X 3.000 Rp 24.000.000","line_item"
"line_item/crop_01820.jpg","GULA PASIR 1.600KG X 15.000 Rp.24.000.000","line_item"
"line_item/crop_01821.jpg","The Celup Isi 25 800 BOX X 7.500 Rp.6.000.000","line_item"
"line_item/crop_01823.jpg","SUSU KALENG 1600 KLG X 14.000 22.400.000","line_item"
"line_item/crop_01811.jpg","primer glordani 100.000","line_item"
"line_item/crop_01810.jpg","Zaviara Acne 250.000","line_item"
"line_item/crop_01797.jpg","Fruit Tea Apple 500ml x 7.000 Rp 7.000","line_item"
"line_item/crop_01813.jpg","soapber slk Rp 30.000","line_item"
"line_item/crop_01798.jpg","Belfood Sosis Bakar 27.000","line_item"
"line_item/crop_01812.jpg","handcream 50.000","line_item"
"total_belanja/crop_01454.jpg","Total Rp 73.000","total_belanja"
"total_belanja/crop_01815.jpg","Total Rp 530.000","total_belanja"
"nama_toko/crop_01827.jpg","TOKO ABANG","nama_toko"
"line_item/crop_01814.jpg","bedak the one twc Rp 100.000","line_item"
"tanggal_waktu/crop_01817.jpg","10.01.2023-10:11:07","tanggal_waktu"
"total_belanja/crop_01826.jpg","Subtotal Rp 200.000.000","total_belanja"
"line_item/crop_01829.jpg","Beras 4.000 kg x 12.500 Rp 50.000.000","line_item"
"nama_toko/crop_01838.jpg","Toko H Endang","nama_toko"
"tanggal_waktu/crop_01828.jpg","10.01.2023-10:11:07","tanggal_waktu"
"line_item/crop_01830.jpg","Minyak Goreng 1600kg x 27.500 Rp 44.000.000","line_item"
"tanggal_waktu/crop_01839.jpg","07/01/2020 16:49","tanggal_waktu"
"line_item/crop_01831.jpg","Gula Pasir 1600kg x 15.000 Rp 24.000.000","line_item"
"line_item/crop_01834.jpg","SUSU KALENG 1600 KLG X 14.000 Rp 22.400.000","line_item"
"line_item/crop_01832.jpg","The Celup isi 25 800 Box x 7.500 Rp 6.000.000","line_item"
"line_item/crop_01833.jpg","Mie Instan 8.000 pcs x 3.000 Rp 24.000.000","line_item"
"line_item/crop_01835.jpg","SARDEN 1600 KLG X 14.000 Rp 22.400.000","line_item"
"line_item/crop_01836.jpg","KARDUS PACKING 800 PCS X 9.000 Rp 7.800.000","line_item"
"total_belanja/crop_01837.jpg","SUBTOTAL Rp 200.000.000","total_belanja"
"total_belanja/crop_03002.jpg","Total (RM) 42.40","total_belanja"
"line_item/crop_03005.jpg","1476 3 15.90 47.70 25KG SIKA CREAM-88","line_item"
"tanggal_waktu/crop_03001.jpg","Date : 04/12/17 5:06 PH","tanggal_waktu"
"total_belanja/crop_03006.jpg","Total Sales (Inclusive of GST): 47.70","total_belanja"
"tanggal_waktu/crop_03004.jpg","04/12/2017 16:15:00","tanggal_waktu"
"nama_toko/crop_03003.jpg","SYARIKAT PERNIAGAAN GIN KEE","nama_toko"
"tanggal_waktu/crop_03008.jpg","04/12/2017 16:15:00","tanggal_waktu"
"tanggal_waktu/crop_03012.jpg","04/12/2017 16:15:00","tanggal_waktu"
"line_item/crop_03009.jpg","1476 3 15.90 47.70 25KG SIKA CREAM-88","line_item"
"nama_toko/crop_03007.jpg","SYARIKAT PERNIAGAAN GIN KEE","nama_toko"
"total_belanja/crop_03010.jpg","Tolal Sales (Inclusive of GST) 47.70","total_belanja"
"nama_toko/crop_03011.jpg","SYARIKAT PERNIAGAAN GIN KEE","nama_toko"
"tanggal_waktu/crop_01101.jpg","26/03/2026","tanggal_waktu"
"tanggal_waktu/crop_01100.jpg","26 Mar 2026","tanggal_waktu"
"tanggal_waktu/crop_03016.jpg","08/02/2018 12.42","tanggal_waktu"
"total_belanja/crop_03014.jpg","Total Sales (Inclusive of GST): 47.70","total_belanja"
"line_item/crop_03013.jpg","1476 3 15.90 47.70 25KG SIKA CREAM-88","line_item"
"nama_toko/crop_03015.jpg","LIM SENG THO HARDWARE TRADING","nama_toko"
"line_item/crop_01160.jpg","EVAPORASI SUNBAY 38OGR (4 DUS 610.000 x 2 = 1.220.000.000","line_item"
"line_item/crop_01161.jpg","GULA LOKAL TOMBANGAN 1KG PCS 17.200 x 5 = 86.000.000","line_item"
"nama_toko/crop_01102.jpg","THIAM","nama_toko"
"line_item/crop_01150.jpg","ICE CUBE 5.000","line_item"
"total_belanja/crop_01162.jpg","Tunaí 3.084.400.000","total_belanja"
"nama_toko/crop_01163.jpg","PT.MULIA RAYA AGRIJAYA","nama_toko"
"tanggal_waktu/crop_01167.jpg","17/4/26","tanggal_waktu"
"total_belanja/crop_01166.jpg","Total 1.700.219.00","total_belanja"
"nama_toko/crop_01168.jpg","THIAM","nama_toko"
"line_item/crop_01164.jpg","1.00 CRT ANCHOR PATS UNSALTED 40K200 GR 11-07-2027 1.760.219.00 1.760.219.00","line_item"
"line_item/crop_01169.jpg","32 ICE CUBE 5.000","line_item"
"tanggal_waktu/crop_01165.jpg","10 APRIL 2026","tanggal_waktu"
"nama_toko/crop_01174.jpg","PRAMBANAN","nama_toko"
"total_belanja/crop_01170.jpg","160.000","total_belanja"
"tanggal_waktu/crop_01173.jpg","18.04.26-10:03","tanggal_waktu"
"total_belanja/crop_01172.jpg","TOTAL BELANJA 98.000","total_belanja"
"nama_toko/crop_01176.jpg","OREO KOPIRIA","nama_toko"
"line_item/crop_01171.jpg","BRIGHT GAS ISI 5.5KG 1 98.000 98.000","line_item"
"tanggal_waktu/crop_01180.jpg","JUMLAH","tanggal_waktu"
"nama_toko/crop_01181.jpg","5.000","nama_toko"
"line_item/crop_01178.jpg","20.000 300.000","line_item"
"line_item/crop_01177.jpg","48.000","line_item"
"total_belanja/crop_01179.jpg","WA TIMUR INDONESIA","total_belanja"
"nama_toko/crop_01396.jpg","Nasi Jalang","nama_toko"
"line_item/crop_00023.jpg","SEDAP MIE KARIE SP75 1 2.300 2.300","line_item"
"tanggal_waktu/crop_01397.jpg","02 Okt 2025 18:58","tanggal_waktu"
"line_item/crop_00025.jpg","INDOMIE GRG S.MTH B5 1 2.300 2.300","line_item"
"line_item/crop_01399.jpg","(01) Air Es 1x1.000 1.000","line_item"
"line_item/crop_00022.jpg","INDOMIE GRG RICA BSG 1 2.300 2.300","line_item"
"line_item/crop_00024.jpg","SEDAP MIE BASO9 SP77 1 2.300 2.300","line_item"
"nama_toko/crop_00029.jpg","INDOMARET","nama_toko"
"line_item/crop_00031.jpg","INDOMI GORENG SPC 80 2 2.300 4.600","line_item"
"line_item/crop_00027.jpg","RINSO DET MTC FRNT 3 1 93.000 93.000","line_item"
"tanggal_waktu/crop_00030.jpg","07.06.18-21:21","tanggal_waktu"
"line_item/crop_00026.jpg","SEDAP MI AY BW TL73 1 2.300 2.300","line_item"
"total_belanja/crop_00028.jpg","Total 107.550","total_belanja"
"line_item/crop_00033.jpg","INDOMI KARI AYAM 72G 2 2.300 4.600","line_item"
"line_item/crop_01457.jpg","USUS ORIGINAL BERKAH JAYA 250GR 1 PCS 15.000 15.000","line_item"
"line_item/crop_00032.jpg","SEDAP MIE SOTO 75GR 1 2.300 2.300","line_item"
"line_item/crop_00036.jpg","INDOMIE GRG RICA 85G 1 2.300 2.300","line_item"
"line_item/crop_00035.jpg","SUKSES ISI2 A.KCPI29 1 3.350 3.350","line_item"
"line_item/crop_00034.jpg","INDOMI AYAM BWNG 69G 1 2.300 2.300","line_item"
"line_item/crop_00037.jpg","SEDAP MIE KARI SP75 1 2.300 2.300","line_item"
"line_item/crop_03017.jpg","BEG GUNI 15.00 NOS x 0.70 10.50","line_item"
"nama_toko/crop_03019.jpg","SYARIKAT PERNIAGAAN GIN KEE","nama_toko"
"total_belanja/crop_03018.jpg","Total Incl of GST 10.50","total_belanja"
"line_item/crop_01825.jpg","Kardus Packlng 800 Pcs X 9.000 Rp 7.800.000","line_item"
"line_item/crop_00038.jpg","SEDAP MIE BASO SP77 1 2.300 2.300","line_item"
"total_belanja/crop_01200.jpg","JUMLAH 180.000","total_belanja"
"line_item/crop_01201.jpg","GAS 5.5 KG 114.000","line_item"
"total_belanja/crop_01202.jpg","JUMLAH 114.000","total_belanja"
"line_item/crop_03021.jpg","1587 SPAY PAINT 1 7.42 7.42 SR","line_item"
"tanggal_waktu/crop_03020.jpg","02/12/2017 17 21:00","tanggal_waktu"
"nama_toko/crop_01203.jpg","TOKO PERTASHON","nama_toko"
"tanggal_waktu/crop_01204.jpg","7/4/26","tanggal_waktu"
"nama_toko/crop_01206.jpg","TIAM","nama_toko"
"total_belanja/crop_01209.jpg","JUMLAH 135.000","total_belanja"
"line_item/crop_01208.jpg","12 ICE CUBE 5.000 60.000","line_item"
"line_item/crop_01207.jpg","15 ICE CUBE 5.000 75.000","line_item"
"tanggal_waktu/crop_01205.jpg","7/6/25","tanggal_waktu"
"tanggal_waktu/crop_01210.jpg","18-02-2026 12:09:13","tanggal_waktu"
"line_item/crop_01211.jpg","GULA PASIR 16.300.00 x 3.00 KG = 48.900.00","line_item"
"nama_toko/crop_01213.jpg","CV RIZKY SEMBILAN SEMBILAN","nama_toko"
"nama_toko/crop_01214.jpg","KOHAY","nama_toko"
"tanggal_waktu/crop_01215.jpg","07-06-2025 19:13","tanggal_waktu"
"total_belanja/crop_01212.jpg","Tunai 99.900.00","total_belanja"
"line_item/crop_01216.jpg","late hazelnut","line_item"
"line_item/crop_01221.jpg","KRISBEE JAGUNGBAKAR 1.00 10.000.00","line_item"
"tanggal_waktu/crop_01222.jpg","28-04-2026 21.31.23","tanggal_waktu"
"line_item/crop_01219.jpg","POCARI SWEAT ION WA 1.00 10.000.00","line_item"
"line_item/crop_01220.jpg","POCARI SWEAT 35OML 1.00 10.000.00","line_item"
"line_item/crop_01217.jpg","caramel latte","line_item"
"tanggal_waktu/crop_03023.jpg","Date: 02/12/2017","tanggal_waktu"
"total_belanja/crop_01223.jpg","Total sbl diskon 30.000.00","total_belanja"
"line_item/crop_01226.jpg","INACO MANGGA 35OML 3 7.200 21.600","line_item"
"tanggal_waktu/crop_01225.jpg","16.12.20-19:33","tanggal_waktu"
"nama_toko/crop_01224.jpg","ROJOMARET","nama_toko"
"total_belanja/crop_03022.jpg","Total Sales(Inclusive of GST): 7.42","total_belanja"
"total_belanja/crop_01229.jpg","TOTAL 57.400","total_belanja"
"line_item/crop_01228.jpg","FRUIT TEA MARKISA 350 2 3.900 7.800","line_item"
"line_item/crop_01465.jpg","Berry 31.000 x1 31.000","line_item"
"line_item/crop_00039.jpg","INDOMIE GRG S.MTH 85 1 2.300 2.300","line_item"
"nama_toko/crop_01230.jpg","INDOMARET","nama_toko"
"line_item/crop_01227.jpg","LEMONILO MIE GRG 77G 4 7.000 28.000","line_item"
"line_item/crop_01306.jpg","VERONA STRONG 24.OOO","line_item"
"nama_toko/crop_01303.jpg","CATTING CAFE & GIMSUM SUMATERA","nama_toko"
"line_item/crop_01305.jpg","CHATTING STRONG 25.00O","line_item"
"tanggal_waktu/crop_01304.jpg","07 Okt 25 16:22","tanggal_waktu"
"line_item/crop_01301.jpg","6000091 AIM BISC 180G TOASTY 11.700","line_item"
"total_belanja/crop_01302.jpg","TOTAL Rp. 127.200","total_belanja"
"line_item/crop_01313.jpg","WONTON GORENG KUAH 21.000 SPICY","line_item"
"tanggal_waktu/crop_01310.jpg","07 Okt 28 18:22","tanggal_waktu"
"total_belanja/crop_01308.jpg","TotaL Bayar 70.000","total_belanja"
"line_item/crop_01312.jpg","1 VERONA STRONG 24.000","line_item"
"line_item/crop_01307.jpg","wonton Goreng KUAH SPICY 21.000","line_item"
"line_item/crop_01311.jpg","CHATTING STRONG 25.000","line_item"
"tanggal_waktu/crop_01316.jpg","07 Okt 25 16:22","tanggal_waktu"
"nama_toko/crop_01315.jpg","CHATTING CAFE & DIMSUM SUMATERA","nama_toko"
"line_item/crop_01061.jpg","8090351 GLADE OFA 70+5G JASMI 12.000","line_item"
"line_item/crop_01060.jpg","PASEO BB JOJOBA 2X 11.200.00 22.400","line_item"
"line_item/crop_01840.jpg","TELOR AYAM 340.000","line_item"
"total_belanja/crop_01314.jpg","Total Bayar 70.000","total_belanja"
"line_item/crop_01841.jpg","SAMPOERNA MILD 16 MENTOL 106.600","line_item"
"line_item/crop_01842.jpg","PLASTIK KRESEK HD KURMA 20.000","line_item"
"total_belanja/crop_01843.jpg","TOTAL 465.500","total_belanja"
"line_item/crop_03026.jpg","3122 1 29.68 29.68 (W33) 105MM/4' CUTTING DISC","line_item"
"total_belanja/crop_03027.jpg","Total Qty: 29.68","total_belanja"
"nama_toko/crop_03025.jpg","SYARIKAT PERNIAGAAN GIN KEE","nama_toko"
"nama_toko/crop_01844.jpg","TOKO H EnDANG","nama_toko"
"tanggal_waktu/crop_01845.jpg","07/01/2020 16:49","tanggal_waktu"
"line_item/crop_01852.jpg","T Eskulin Gel 1OOml Drea 6.468 32.340","line_item"
"tanggal_waktu/crop_01851.jpg","27-08-2013 19:29:44","tanggal_waktu"
"nama_toko/crop_01850.jpg","Nama Toko Anda","nama_toko"
"line_item/crop_01853.jpg","Eskulin Gel 1OOml Mond 6 6.600 39.600","line_item"
"tanggal_waktu/crop_01855.jpg","09.07.15 19:19","tanggal_waktu"
"line_item/crop_01857.jpg","TANGO WFR ROYALE 27.500","line_item"
"line_item/crop_01859.jpg","NISSIN WFR CHOCO 26.900","line_item"
"line_item/crop_01856.jpg","MISSIN LEMONIA 700GR 37.500","line_item"
"total_belanja/crop_01854.jpg","GrandTotal Rp. 72.000","total_belanja"
"line_item/crop_01858.jpg","TANGO WAFER CHOCO 27.850","line_item"
"line_item/crop_01861.jpg","QTELA TEMPE 5.400","line_item"
"line_item/crop_01863.jpg","VISINE ORIGINAL 5ML 12.500","line_item"
"line_item/crop_01862.jpg","TARO SEAWEED 7.500","line_item"
"nama_toko/crop_01866.jpg","INDOMARET","nama_toko"
"line_item/crop_01864.jpg","MIZONE CRSP APPLE 5.900","line_item"
"line_item/crop_01860.jpg","BIG COLA BTL 3LTR 14.900","line_item"
"nama_toko/crop_01309.jpg","CHATTING CAFE & DIMSUM SUMATERA","nama_toko"
"total_belanja/crop_01849.jpg","TOTAL 468.500","total_belanja"
"line_item/crop_01848.jpg","PLASTIK KRESEK HD KURMA 1 IKT X 20.000 20.000","line_item"
"line_item/crop_01846.jpg","TELOR AYAM 1 IKT X 340.000 340.000","line_item"
"total_belanja/crop_01062.jpg","Total Rp 114.500","total_belanja"
"line_item/crop_01847.jpg","SAMPOERNA Mild 18 MENTOL 5 BKS X 21.700 108.500","line_item"
"nama_toko/crop_01063.jpg","PT.MITRA RITELINDO LESTARI","nama_toko"
"line_item/crop_01067.jpg","WARDAH UV SHIELD ACNE CALMINO SPF3F 1 PSC 35.500","line_item"
"line_item/crop_01064.jpg","SARIAYU KAPAS KECANTIKAN 1PCS 10.500","line_item"
"line_item/crop_01066.jpg","EVANGELINE EDP VANILLA CARAMEL 1 BTL 25.000","line_item"
"total_belanja/crop_01068.jpg","Total Rp 98.600","total_belanja"
"line_item/crop_01065.jpg","DERMA ANGEL ACNE PATCH SAL ACID 1 PCS 38.700","line_item"
"tanggal_waktu/crop_01072.jpg","2025-10-04 15:31:45","tanggal_waktu"
"nama_toko/crop_01077.jpg","ADINDA BOUTIQUE","nama_toko"
"nama_toko/crop_01070.jpg","KAMALA BEAUTYMART","nama_toko"
"tanggal_waktu/crop_01069.jpg","02-06-2025 11:57 sindy","tanggal_waktu"
"nama_toko/crop_01071.jpg","1 laoptic","nama_toko"
"line_item/crop_01073.jpg","Parabotan 25rb 1X RP 25.000 RP 25.000","line_item"
"tanggal_waktu/crop_03029.jpg","02/12/2017 08:44:00","tanggal_waktu"
"line_item/crop_03030.jpg","3122 1 29.68 29.68 (W33) 105MM/4' CUTTING DISC","line_item"
"total_belanja/crop_01468.jpg","Total Rp 73.000","total_belanja"
"total_belanja/crop_03031.jpg","Total Sales (Inclusive of GST): 29.68","total_belanja"
"tanggal_waktu/crop_01867.jpg","03.07.15-19:19","tanggal_waktu"
"line_item/crop_01300.jpg","6073971 SOKLIN PwG DF RF 800M 11.400 dsc 2500= -2.500","line_item"
"line_item/crop_03034.jpg","910347623 Almond Cak 22.50","line_item"
"line_item/crop_03035.jpg","999900245 IKEA Retai 36.00","line_item"
"tanggal_waktu/crop_03033.jpg","23/12/17 7:13","tanggal_waktu"
"nama_toko/crop_03032.jpg","IKEA Cheras","nama_toko"
"total_belanja/crop_03038.jpg","Total Rounded  73.30","total_belanja"
"line_item/crop_03037.jpg","99900704 Dark Chocolate 70% 2 pc * 6.90 13.80","line_item"
"line_item/crop_03041.jpg","1971 1 148.40 148.40 PASIR HALUS 1 LOAD (SMALL)","line_item"
"tanggal_waktu/crop_03040.jpg","28/12/2017 11:58:00","tanggal_waktu"
"nama_toko/crop_03043.jpg","SYARIKAT PERNIAGAAN GIN KEE","nama_toko"
"tanggal_waktu/crop_03044.jpg","28/12/2017 11:58:00","tanggal_waktu"
"total_belanja/crop_03042.jpg","Total Sales (Inclusive of GST): 148.40","total_belanja"
"nama_toko/crop_03039.jpg","SYARIKAT PERNIAGAAN GIN KEE","nama_toko"
"line_item/crop_03045.jpg","1971 1 148.40 148.40 PASIR HALUS 1 LOAD (SMALL)","line_item"
"tanggal_waktu/crop_03048.jpg","30 Dec 17 18:40:57","tanggal_waktu"
"total_belanja/crop_03046.jpg","Total Salos (Inclusive of GST) 148.40","total_belanja"
"line_item/crop_03049.jpg","PINEAPPLE JUICE 12.95","line_item"
"nama_toko/crop_03047.jpg","Chili's","nama_toko"
"line_item/crop_03050.jpg","TOSTADA CHIPS 16.95","line_item"
"total_belanja/crop_03053.jpg","Total: 102.39","total_belanja"
"nama_toko/crop_03054.jpg","SWEET FOREST CAFE","nama_toko"
"line_item/crop_03051.jpg","CHP BWL CK 29.95","line_item"
"line_item/crop_03056.jpg","SMoked Duck spaghetti 1x 12.58 12.50","line_item"
"tanggal_waktu/crop_03055.jpg","14-02-2018 13.02:42","tanggal_waktu"
"line_item/crop_03052.jpg","Marg CK 27.95","line_item"
"total_belanja/crop_03060.jpg","TOTAL : 30.30","total_belanja"
"line_item/crop_03058.jpg","Coffee(H) 1x 4.90 4.90","line_item"
"line_item/crop_03057.jpg","Hot Green Tea 3.00","line_item"
"line_item/crop_03059.jpg","Rendang Chickun Rice 1x 9.90 9.90","line_item"
